"symbol","date","open","high","low","close","volume","adjusted"
"BBWI",1999-08-30,15.8144702911377,16.0670986175537,15.6628942489624,15.7639446258545,1692463,5.33876132965088
"BBWI",1999-08-31,15.8144702911377,15.8397331237793,15.2586898803711,15.3092155456543,1788949,5.1847562789917
"BBWI",1999-09-01,15.4607915878296,15.8902587890625,15.3597412109375,15.8144702911377,1817153,5.37716817855835
"BBWI",1999-09-02,15.7639446258545,15.7639446258545,15.4355297088623,15.5365800857544,1433930,5.28268098831177
"BBWI",1999-09-03,15.7639446258545,15.9660472869873,15.7639446258545,15.8397331237793,1173418,5.3857569694519
"BBWI",1999-09-07,16.0418357849121,16.0418357849121,15.561842918396,15.561842918396,636065,5.2912712097168
"BBWI",1999-09-08,15.4860553741455,15.5365800857544,15.2081651687622,15.3092155456543,1227351,5.2053747177124
"BBWI",1999-09-09,15.3092155456543,15.6123685836792,15.1071138381958,15.5113182067871,1470298,5.27409219741821
"BBWI",1999-09-10,15.6123685836792,16.2186737060547,15.5871057510376,16.0418357849121,1892363,5.45447397232056
"BBWI",1999-09-13,15.9913101196289,16.2439365386963,15.9155206680298,16.0670986175537,783516,5.46306610107422
"BBWI",1999-09-14,16.0165729522705,16.3702507019043,15.9660472869873,16.0165729522705,1516562,5.44588613510132
"BBWI",1999-09-15,16.1176223754883,16.1176223754883,15.8144702911377,16.0165729522705,1346846,5.44588613510132
"BBWI",1999-09-16,15.9660472869873,15.9660472869873,15.4607915878296,15.6376314163208,1993302,5.31704139709473
"BBWI",1999-09-17,16.0418357849121,16.0418357849121,15.2839527130127,15.2839527130127,1994786,5.19678163528442
"BBWI",1999-09-20,15.561842918396,15.6628942489624,15.3850040435791,15.4102668762207,920081,5.23973321914673
"BBWI",1999-09-21,15.2586898803711,15.4607915878296,14.9555377960205,15.0818510055542,1464608,5.12806606292725
"BBWI",1999-09-22,15.1323766708374,15.561842918396,14.9302749633789,15.2839527130127,810235,5.19678163528442
"BBWI",1999-09-23,15.2586898803711,15.2586898803711,14.9555377960205,14.9807996749878,1405974,5.09370899200439
"BBWI",1999-09-24,14.9807996749878,15.1829023361206,14.5513343811035,14.7281732559204,1272131,5.00780916213989
"BBWI",1999-09-27,14.753436088562,15.1829023361206,14.753436088562,14.9555377960205,1073469,5.08511590957642
"BBWI",1999-09-28,14.9555377960205,15.1323766708374,14.627121925354,14.9050121307373,1338929,5.06793642044067
"BBWI",1999-09-29,14.753436088562,15.1829023361206,14.7281732559204,15.1576385498047,1286233,5.15383291244507
"BBWI",1999-09-30,15.2334280014038,15.7134199142456,15.2081651687622,15.4607915878296,1952976,5.25691318511963
"BBWI",1999-10-01,15.561842918396,15.561842918396,15.3092155456543,15.4860553741455,1822843,5.26550102233887
"BBWI",1999-10-04,15.7134199142456,16.2944622039795,15.7134199142456,16.1934108734131,2372813,5.50601673126221
"BBWI",1999-10-05,16.1934108734131,17.0270824432373,16.0165729522705,16.9765567779541,4287442,5.77229595184326
"BBWI",1999-10-06,17.1786575317383,17.4060230255127,17.0270824432373,17.3554973602295,3674137,5.90114212036133
"BBWI",1999-10-07,17.3807601928711,17.7344379425049,17.3807601928711,17.6333866119385,4084327,5.99562692642212
"BBWI",1999-10-08,17.6839122772217,17.9618034362793,17.5575981140137,17.8860149383545,4671902,6.0815258026123
"BBWI",1999-10-11,17.8860149383545,18.1891670227051,17.8354892730713,18.1133785247803,3111302,6.15883159637451
"BBWI",1999-10-12,18.0123271942139,18.0375919342041,17.7344379425049,17.7344379425049,3325551,6.02998924255371
"BBWI",1999-10-13,17.7344379425049,18.0881156921387,17.4060230255127,17.6586494445801,5222119,6.00421905517578
"BBWI",1999-10-14,17.5323352813721,17.7091751098633,17.1028709411621,17.2797088623047,3860430,5.87537240982056
"BBWI",1999-10-15,17.0776062011719,17.1281337738037,16.7491912841797,16.9007682800293,2246145,5.74652528762817
"BBWI",1999-10-18,16.8755054473877,17.1533946990967,16.2691993713379,16.4713020324707,2184542,5.60050296783447
"BBWI",1999-10-19,16.6986656188965,17.0270824432373,16.6228771209717,16.9765567779541,2194685,5.77229595184326
"BBWI",1999-10-20,16.9765567779541,17.3807601928711,16.8755054473877,17.2039203643799,1693700,5.84960174560547
"BBWI",1999-10-21,17.2039203643799,17.2039203643799,16.5976142883301,16.8755054473877,1126907,5.73793649673462
"BBWI",1999-10-22,16.8755054473877,16.8755054473877,16.4460391998291,16.6481418609619,1251844,5.66063022613525
"BBWI",1999-10-25,16.5470905303955,16.5470905303955,15.7892084121704,16.0670986175537,2156338,5.46306610107422
"BBWI",1999-10-26,15.9660472869873,16.1681499481201,15.3597412109375,15.3850040435791,2748861,5.23114156723022
"BBWI",1999-10-27,14.9555377960205,15.4102668762207,14.627121925354,14.753436088562,4529152,5.01639795303345
"BBWI",1999-10-28,15.0565891265869,15.6628942489624,15.0565891265869,15.6628942489624,3458405,5.32563018798828
"BBWI",1999-10-29,16.3702507019043,16.9512939453125,16.1176223754883,16.5723514556885,4106840,5.63485956192017
"BBWI",1999-11-01,16.6228771209717,16.9765567779541,16.0670986175537,16.0923614501953,1894342,5.47165584564209
"BBWI",1999-11-02,16.1176223754883,16.1428852081299,15.7892084121704,15.8144702911377,1512851,5.37716817855835
"BBWI",1999-11-03,16.0165729522705,16.0165729522705,15.3850040435791,15.4860553741455,1716461,5.26550102233887
"BBWI",1999-11-04,15.5365800857544,15.8397331237793,15.0818510055542,15.1829023361206,3186759,5.16242599487305
"BBWI",1999-11-05,15.3850040435791,15.4355297088623,14.9555377960205,15.1576385498047,1114042,5.15383291244507
"BBWI",1999-11-08,15.0565891265869,15.2081651687622,14.8544874191284,14.9302749633789,1284006,5.07652854919434
"BBWI",1999-11-09,14.9302749633789,15.1576385498047,14.753436088562,14.753436088562,2329518,5.01639795303345
"BBWI",1999-11-10,14.8039608001709,15.3597412109375,14.6776475906372,14.8797492980957,3343611,5.05935001373291
"BBWI",1999-11-11,14.9555377960205,15.1071138381958,14.1471300125122,14.7029104232788,2175883,4.99922132492065
"BBWI",1999-11-12,14.8797492980957,15.3344793319702,14.500807762146,15.2334280014038,1083117,5.17960405349731
"BBWI",1999-11-15,15.1576385498047,15.7386817932129,15.1576385498047,15.561842918396,1884198,5.2912712097168
"BBWI",1999-11-16,15.6628942489624,15.8397331237793,15.2586898803711,15.5871057510376,2393348,5.29986190795898
"BBWI",1999-11-17,15.5365800857544,15.7639446258545,15.4355297088623,15.6376314163208,1411912,5.31704139709473
"BBWI",1999-11-18,15.6628942489624,15.6628942489624,15.2839527130127,15.4355297088623,1200385,5.24832344055176
"BBWI",1999-11-19,15.3597412109375,15.9660472869873,15.3597412109375,15.7639446258545,2023485,5.35998868942261
"BBWI",1999-11-22,15.6123685836792,15.7639446258545,15.5113182067871,15.6628942489624,1326806,5.32563018798828
"BBWI",1999-11-23,15.5871057510376,15.6628942489624,15.3471097946167,15.4102668762207,1857232,5.23973321914673
"BBWI",1999-11-24,15.4860553741455,15.9155206680298,15.4102668762207,15.7134199142456,1000733,5.34280920028687
"BBWI",1999-11-26,15.7386817932129,16.0165729522705,15.6376314163208,15.9660472869873,1042296,5.42870950698853
"BBWI",1999-11-29,15.9407844543457,17.0270824432373,15.9407844543457,16.8502426147461,3361919,5.72934722900391
"BBWI",1999-11-30,16.7997169494629,17.2544460296631,16.6734027862549,17.0333976745605,2711999,5.79162216186523
"BBWI",1999-12-01,17.1533946990967,17.2291831970215,16.7239284515381,16.9765567779541,2954203,5.79291820526123
"BBWI",1999-12-02,16.9765567779541,17.0523433685303,16.4713020324707,16.8502426147461,2995024,5.7498140335083
"BBWI",1999-12-03,16.9765567779541,17.0523433685303,16.6734027862549,16.6986656188965,1352288,5.69809150695801
"BBWI",1999-12-06,16.7744541168213,16.8502426147461,16.5470905303955,16.5470905303955,2002456,5.64636993408203
"BBWI",1999-12-07,16.5470905303955,16.8755054473877,16.1681499481201,16.4207763671875,1941348,5.60326862335205
"BBWI",1999-12-08,16.3197250366211,16.8502426147461,16.2186737060547,16.2186737060547,2014331,5.53430223464966
"BBWI",1999-12-09,16.2439365386963,16.3197250366211,15.8902587890625,16.0418357849121,1663518,5.47395753860474
"BBWI",1999-12-10,16.0165729522705,16.8755054473877,15.8397331237793,16.8755054473877,2766179,5.75843620300293
"BBWI",1999-12-13,16.7744541168213,16.7744541168213,16.3702507019043,16.5723514556885,1185046,5.65499114990234
"BBWI",1999-12-14,16.6228771209717,17.1786575317383,16.4207763671875,16.8502426147461,2679837,5.7498140335083
"BBWI",1999-12-15,16.9512939453125,17.4312858581543,16.9260311126709,17.3049716949463,2549952,5.90498018264771
"BBWI",1999-12-16,17.1786575317383,17.8102264404297,17.1786575317383,17.7091751098633,1464113,6.04290914535522
"BBWI",1999-12-17,17.7344379425049,17.7344379425049,16.8755054473877,16.8755054473877,2917836,5.75843620300293
"BBWI",1999-12-20,17.0270824432373,17.3554973602295,16.8755054473877,16.9007682800293,1170449,5.76705408096313
"BBWI",1999-12-21,16.8249797821045,17.1533946990967,16.6228771209717,16.7491912841797,1458918,5.71533012390137
"BBWI",1999-12-22,16.6986656188965,16.9765567779541,16.6986656188965,16.7744541168213,1523984,5.72395277023315
"BBWI",1999-12-23,16.9512939453125,17.3807601928711,16.7239284515381,17.3807601928711,1186283,5.93084287643433
"BBWI",1999-12-27,17.0270824432373,17.4312858581543,16.9765567779541,17.0776062011719,804792,5.82739925384521
"BBWI",1999-12-28,17.3302345275879,17.4060230255127,17.1533946990967,17.3554973602295,590791,5.92222213745117
"BBWI",1999-12-29,17.3049716949463,17.3807601928711,17.0018196105957,17.1281337738037,995043,5.84463882446289
"BBWI",1999-12-30,17.1281337738037,17.2039203643799,17.1028709411621,17.2039203643799,987621,5.87050008773804
"BBWI",1999-12-31,17.1281337738037,17.5070743560791,17.0018196105957,17.5070743560791,402767,5.97394514083862
"BBWI",2000-01-03,17.5575981140137,17.6586494445801,16.2944622039795,16.3955135345459,2383699,5.59464693069458
"BBWI",2000-01-04,16.3449878692627,16.6228771209717,16.0165729522705,16.0670986175537,2969295,5.48258018493652
"BBWI",2000-01-05,16.0165729522705,16.1428852081299,15.8397331237793,15.8397331237793,1077180,5.40499639511108
"BBWI",2000-01-06,16.1934108734131,16.1934108734131,15.3092155456543,15.5871057510376,2614771,5.31879377365112
"BBWI",2000-01-07,15.8144702911377,15.8649959564209,15.5113182067871,15.688157081604,1931699,5.35327434539795
"BBWI",2000-01-10,15.6376314163208,15.7639446258545,15.4607915878296,15.4860553741455,1693206,5.28431177139282
"BBWI",2000-01-11,15.5113182067871,15.6123685836792,14.9050121307373,15.0060634613037,2192706,5.12052392959595
"BBWI",2000-01-12,15.0565891265869,15.2334280014038,14.627121925354,14.8292236328125,1803051,5.06018257141113
"BBWI",2000-01-13,14.8039608001709,14.8292236328125,14.1218671798706,14.1723928451538,2835946,4.83605146408081
"BBWI",2000-01-14,13.9955539703369,14.627121925354,13.9955539703369,14.1976556777954,2590773,4.84467029571533
"BBWI",2000-01-18,14.1218671798706,14.3997573852539,13.692400932312,13.81871509552,1289201,4.71536493301392
"BBWI",2000-01-19,13.8439769744873,13.9450283050537,13.5408248901367,13.7429256439209,2042287,4.68950176239014
"BBWI",2000-01-20,13.6418762207031,13.8692398071289,13.2503032684326,13.7681894302368,1858964,4.69812393188477
"BBWI",2000-01-21,13.9197664260864,13.9197664260864,13.3892478942871,13.4650363922119,3129857,4.59467887878418
"BBWI",2000-01-24,13.4650363922119,13.4650363922119,12.8587312698364,13.2376718521118,1338434,4.5170955657959
"BBWI",2000-01-25,13.0860948562622,13.3892478942871,13.0608329772949,13.1618843078613,3106354,4.49123239517212
"BBWI",2000-01-26,13.4397735595703,13.5155620574951,13.1113576889038,13.1871461868286,1758024,4.49985456466675
"BBWI",2000-01-27,13.3892478942871,13.5155620574951,12.7324171066284,12.8587312698364,3711742,4.38779020309448
"BBWI",2000-01-28,12.883994102478,12.9092559814453,12.2018995285034,12.3282127380371,4625390,4.20675897598267
"BBWI",2000-01-31,12.4292640686035,12.5050525665283,12.2524251937866,12.4040021896362,1640757,4.23262310028076
"BBWI",2000-02-01,12.4797897338867,12.9850435256958,12.4292640686035,12.5808410644531,3770376,4.29296588897705
"BBWI",2000-02-02,12.9345188140869,14.1471300125122,12.7829427719116,13.4397735595703,4422275,4.58605861663818
"BBWI",2000-02-03,14.1471300125122,14.5513343811035,13.6418762207031,14.0713424682617,5760214,4.80156707763672
"BBWI",2000-02-04,14.1723928451538,14.3744945526123,13.9702911376953,14.3492317199707,4282741,4.89639282226562
"BBWI",2000-02-07,14.4250202178955,14.4250202178955,14.0713424682617,14.1218671798706,3302295,4.81880950927734
"BBWI",2000-02-08,14.3492317199707,14.3997573852539,14.0966053009033,14.3492317199707,2724369,4.89639282226562
"BBWI",2000-02-09,14.3492317199707,14.3744945526123,13.8439769744873,13.9450283050537,1605626,4.7584662437439
"BBWI",2000-02-10,14.0460786819458,14.0460786819458,13.7681894302368,13.8692398071289,1743675,4.73260688781738
"BBWI",2000-02-11,13.8945026397705,13.8945026397705,13.3892478942871,13.4650363922119,1451743,4.59467887878418
"BBWI",2000-02-14,13.4902992248535,13.5913496017456,13.2124090194702,13.5408248901367,1741696,4.62054109573364
"BBWI",2000-02-15,13.6418762207031,13.7934522628784,13.6166133880615,13.6671380996704,1713245,4.66364145278931
"BBWI",2000-02-16,13.6418762207031,13.6418762207031,12.3282127380371,12.5808410644531,3204325,4.29296588897705
"BBWI",2000-02-17,12.6818923950195,12.8587312698364,12.3787393569946,12.4040021896362,2292161,4.23262310028076
"BBWI",2000-02-18,12.3029508590698,12.4797897338867,12.2018995285034,12.3787393569946,1737738,4.22400140762329
"BBWI",2000-02-22,12.7324171066284,12.8082046508789,12.4040021896362,12.7071542739868,1739469,4.33606624603271
"BBWI",2000-02-23,12.8082046508789,13.0355701446533,12.3282127380371,12.4040021896362,3219169,4.23262310028076
"BBWI",2000-02-24,12.4292640686035,12.4545269012451,11.6713819503784,11.7976961135864,3888386,4.02573108673096
"BBWI",2000-02-25,11.7724332809448,12.227162361145,11.7724332809448,12.1766366958618,3609813,4.15503883361816
"BBWI",2000-02-28,12.631365776062,12.7829427719116,12.2776880264282,12.6566286087036,2957172,4.31882572174072
"BBWI",2000-02-29,12.9345188140869,13.7429256439209,12.7829427719116,13.7429256439209,3255042,4.68950176239014
"BBWI",2000-03-01,13.4650363922119,13.6418762207031,13.1618843078613,13.5913496017456,3159051,4.65833377838135
"BBWI",2000-03-02,13.5913496017456,13.6671380996704,13.3639850616455,13.5913496017456,4227076,4.65833377838135
"BBWI",2000-03-03,13.5913496017456,13.6671380996704,13.3639850616455,13.6671380996704,1998745,4.68430709838867
"BBWI",2000-03-06,13.5408248901367,13.6166133880615,13.2629346847534,13.5408248901367,1950749,4.64101362228394
"BBWI",2000-03-07,13.6671380996704,13.6671380996704,12.883994102478,12.9092559814453,2867613,4.4245491027832
"BBWI",2000-03-08,13.0860948562622,13.1113576889038,12.75767993927,13.0355701446533,2186769,4.46784067153931
"BBWI",2000-03-09,12.9345188140869,13.7429256439209,12.9345188140869,13.7429256439209,2381225,4.7102837562561
"BBWI",2000-03-10,13.7429256439209,13.7681894302368,13.5155620574951,13.7429256439209,1517552,4.7102837562561
"BBWI",2000-03-13,13.692400932312,13.692400932312,13.2881965637207,13.5155620574951,1514335,4.63235712051392
"BBWI",2000-03-14,13.5155620574951,13.6418762207031,13.2629346847534,13.4902992248535,1931204,4.62369966506958
"BBWI",2000-03-15,13.4145107269287,14.7281732559204,13.4145107269287,14.4250202178955,2377267,4.94406700134277
"BBWI",2000-03-16,14.4250202178955,15.9913101196289,14.4250202178955,15.9660472869873,3896055,5.47224044799805
"BBWI",2000-03-17,15.6628942489624,15.688157081604,15.0565891265869,15.1071138381958,2199633,5.17784881591797
"BBWI",2000-03-20,14.9555377960205,15.6123685836792,14.9050121307373,15.3344793319702,1566289,5.25577640533447
"BBWI",2000-03-21,15.5365800857544,15.9660472869873,15.4860553741455,15.5871057510376,3430696,5.34236240386963
"BBWI",2000-03-22,15.561842918396,15.561842918396,15.1576385498047,15.4607915878296,2897301,5.29906988143921
"BBWI",2000-03-23,15.4607915878296,15.5365800857544,15.3344793319702,15.4860553741455,2527686,5.30773019790649
"BBWI",2000-03-24,15.4860553741455,15.7386817932129,15.4102668762207,15.6376314163208,784258,5.35967969894409
"BBWI",2000-03-27,15.5365800857544,15.9913101196289,15.4860553741455,15.9155206680298,2145948,5.45492362976074
"BBWI",2000-03-28,16.0670986175537,16.1176223754883,15.5113182067871,15.5871057510376,1492812,5.34236240386963
"BBWI",2000-03-29,15.6376314163208,15.8902587890625,15.6123685836792,15.8902587890625,880744,5.44626426696777
"BBWI",2000-03-30,15.9407844543457,16.7239284515381,15.7892084121704,16.6986656188965,2967316,5.72334146499634
"BBWI",2000-03-31,16.3702507019043,17.3049716949463,16.3702507019043,17.0270824432373,3292399,5.83590221405029
"BBWI",2000-04-03,17.0523433685303,17.7344379425049,17.0523433685303,17.5575981140137,3308233,6.01773691177368
"BBWI",2000-04-04,17.5575981140137,17.5828628540039,15.8902587890625,16.6481418609619,3568992,5.70602464675903
"BBWI",2000-04-05,16.5218276977539,16.9512939453125,16.3955135345459,16.8502426147461,1622944,5.77529335021973
"BBWI",2000-04-06,18.1891670227051,19.1996765136719,17.7344379425049,18.9217872619629,9234205,6.48530054092407
"BBWI",2000-04-07,18.9975757598877,20.8164920806885,18.9723129272461,19.7049312591553,6941549,6.75371980667114
"BBWI",2000-04-10,19.6544055938721,20.0080833435059,19.1238880157471,19.7301940917969,2952472,6.76237535476685
"BBWI",2000-04-11,19.7554569244385,20.9175415039062,19.7301940917969,20.7912292480469,3890612,7.12603521347046
"BBWI",2000-04-12,20.4122886657715,20.5133380889893,19.3259906768799,19.3259906768799,2137289,6.62384033203125
"BBWI",2000-04-13,19.4017772674561,20.0080833435059,18.9470481872559,18.9470481872559,1710771,6.49395990371704
"BBWI",2000-04-14,18.8207359313965,18.9217872619629,17.7849636077881,17.8607521057129,2190974,6.12163782119751
"BBWI",2000-04-17,17.8607521057129,18.0881156921387,16.9260311126709,17.3554973602295,3845338,5.94846200942993
"BBWI",2000-04-18,17.5828628540039,18.1133785247803,17.4312858581543,17.7849636077881,2693444,6.09565925598145
"BBWI",2000-04-19,17.6839122772217,18.1639041900635,17.6839122772217,18.0881156921387,1840903,6.19956254959106
"BBWI",2000-04-20,17.9870643615723,18.0881156921387,17.4060230255127,17.7597007751465,2023237,6.08700227737427
"BBWI",2000-04-24,17.5323352813721,18.8459987640381,17.5323352813721,18.6944217681885,2288203,6.40737152099609
"BBWI",2000-04-25,18.9975757598877,19.1491508483887,18.6186332702637,18.8712615966797,2226600,6.46798419952393
"BBWI",2000-04-26,18.9217872619629,19.3007278442383,18.6944217681885,18.8712615966797,3325056,6.46798419952393
"BBWI",2000-04-27,18.6438961029053,18.8712615966797,17.9365406036377,18.1639041900635,3632079,6.2255425453186
"BBWI",2000-04-28,18.1891670227051,18.5175838470459,18.1386413574219,18.2649555206299,2403244,6.2601752281189
"BBWI",2000-05-01,18.3660068511963,19.6796684265137,18.3407440185547,19.6544055938721,3124909,6.73639678955078
"BBWI",2000-05-02,19.5533542633057,20.2101860046387,18.9217872619629,20.2101860046387,3509616,6.92688798904419
"BBWI",2000-05-03,18.8207359313965,19.1238880157471,17.8354892730713,17.9870643615723,3863646,6.16492891311646
"BBWI",2000-05-04,17.9870643615723,18.6186332702637,17.9618034362793,18.4670562744141,2836441,6.32944536209106
"BBWI",2000-05-05,18.3660068511963,19.1491508483887,18.2396926879883,19.1491508483887,2528428,6.56322574615479
"BBWI",2000-05-08,19.0480995178223,19.3259906768799,18.8965244293213,19.3259906768799,1186036,6.62384033203125
"BBWI",2000-05-09,19.4017772674561,19.9575595855713,19.4017772674561,19.9575595855713,1459413,6.84030342102051
"BBWI",2000-05-10,19.8565082550049,19.8565082550049,19.6291427612305,19.8565082550049,3250836,6.80566692352295
"BBWI",2000-05-11,19.8565082550049,19.9575595855713,19.6544055938721,19.9575595855713,1083365,6.84030342102051
"BBWI",2000-05-12,20.1596603393555,20.2101860046387,19.9828205108643,20.0586109161377,1257534,6.87493658065796
"BBWI",2000-05-15,19.1996765136719,20.2607116699219,19.1996765136719,20.2607116699219,3425748,6.94420433044434
"BBWI",2000-05-16,19.9070339202881,20.5638637542725,19.7807197570801,20.0586109161377,2820855,6.87493658065796
"BBWI",2000-05-17,20.0586109161377,20.0586109161377,19.0733623504639,19.5786170959473,3424263,6.7104229927063
"BBWI",2000-05-18,19.3512535095215,19.7807197570801,19.3512535095215,19.6038799285889,805287,6.71907949447632
"BBWI",2000-05-19,19.2502021789551,19.6544055938721,19.0986251831055,19.6544055938721,1247638,6.73639678955078
"BBWI",2000-05-22,19.6544055938721,20.0586109161377,19.6038799285889,19.9070339202881,1458918,6.82299041748047
"BBWI",2000-05-23,19.8059825897217,20.0838718414307,19.5280914306641,19.7049312591553,1562578,6.75371980667114
"BBWI",2000-05-24,19.7049312591553,19.7049312591553,18.6944217681885,19.3765163421631,2463857,6.64115524291992
"BBWI",2000-05-25,19.4775676727295,20.8922805786133,19.4775676727295,20.0080833435059,4600650,6.85761880874634
"BBWI",2000-05-26,19.9322967529297,20.2101860046387,19.0228385925293,19.1491508483887,5900737,6.56322574615479
"BBWI",2000-05-30,19.1996765136719,19.6291427612305,19.1996765136719,19.4523048400879,2897549,6.66713333129883
"BBWI",2000-05-31,19.4017772674561,19.7554569244385,19.2502021789551,19.5028285980225,1995157,6.68444585800171
"BBWI",2000-06-01,19.6544055938721,19.7049312591553,18.7954730987549,19.0986251831055,1588432,6.54591178894043
"BBWI",2000-06-02,19.0986251831055,19.6544055938721,19.0986251831055,19.2502021789551,3775571,6.59785938262939
"BBWI",2000-06-05,19.3007278442383,19.8059825897217,19.1491508483887,19.6038799285889,1813937,6.71907949447632
"BBWI",2000-06-06,19.4017772674561,19.5533542633057,18.4923191070557,18.5933704376221,1815298,6.37273454666138
"BBWI",2000-06-07,18.2902183532715,19.5028285980225,18.0881156921387,18.4923191070557,6901594,6.3588399887085
"BBWI",2000-06-08,18.9975757598877,18.9975757598877,18.4417953491211,18.4923191070557,1227970,6.3588399887085
"BBWI",2000-06-09,18.7954730987549,18.8965244293213,18.0375919342041,18.1386413574219,786114,6.23722124099731
"BBWI",2000-06-12,18.2902183532715,18.2902183532715,17.6333866119385,17.8860149383545,1997384,6.15035390853882
"BBWI",2000-06-13,17.6839122772217,17.9365406036377,17.5323352813721,17.7849636077881,1315426,6.11560487747192
"BBWI",2000-06-14,17.7849636077881,18.1386413574219,17.6839122772217,17.8860149383545,480822,6.15035390853882
"BBWI",2000-06-15,18.0881156921387,18.2902183532715,18.0881156921387,18.2902183532715,3424882,6.28934097290039
"BBWI",2000-06-16,18.1891670227051,18.2902183532715,17.8354892730713,17.9365406036377,1751221,6.16772556304932
"BBWI",2000-06-19,18.4417953491211,18.4417953491211,17.5828628540039,17.6333866119385,1123196,6.0634822845459
"BBWI",2000-06-20,17.5828628540039,17.8860149383545,17.5323352813721,17.7344379425049,1153379,6.09823179244995
"BBWI",2000-06-21,17.9365406036377,17.9365406036377,17.4312858581543,17.4818115234375,677134,6.01136207580566
"BBWI",2000-06-22,17.1786575317383,17.3302345275879,17.0776062011719,17.1786575317383,1107115,5.9071216583252
"BBWI",2000-06-23,17.7344379425049,17.7344379425049,17.1786575317383,17.1786575317383,1416489,5.9071216583252
"BBWI",2000-06-26,17.5828628540039,17.6333866119385,17.1533946990967,17.2797088623047,1107486,5.94186592102051
"BBWI",2000-06-27,17.4818115234375,17.8860149383545,17.1281337738037,17.7344379425049,1766931,6.09823179244995
"BBWI",2000-06-28,17.7849636077881,17.7849636077881,16.9260311126709,17.342866897583,1774724,5.96358585357666
"BBWI",2000-06-29,17.5323352813721,17.5323352813721,16.9260311126709,17.2797088623047,1304788,5.94186592102051
"BBWI",2000-06-30,17.3302345275879,18.0881156921387,17.2291831970215,17.4818115234375,2388647,6.01136207580566
"BBWI",2000-07-03,17.7344379425049,17.7344379425049,17.2797088623047,17.4312858581543,582874,5.99398946762085
"BBWI",2000-07-05,17.7344379425049,17.7344379425049,17.2291831970215,17.5828628540039,897691,6.04610824584961
"BBWI",2000-07-06,17.7344379425049,18.0375919342041,17.4818115234375,17.6839122772217,1188262,6.08086109161377
"BBWI",2000-07-07,17.8860149383545,18.7954730987549,17.8354892730713,18.6944217681885,2122074,6.42833662033081
"BBWI",2000-07-10,18.9975757598877,19.3512535095215,18.6944217681885,19.1491508483887,2019155,6.58469772338867
"BBWI",2000-07-11,19.3512535095215,19.3512535095215,18.6944217681885,19.2502021789551,1398800,6.61944580078125
"BBWI",2000-07-12,18.8459987640381,19.1996765136719,18.8459987640381,19.0986251831055,627778,6.56732654571533
"BBWI",2000-07-13,18.9470481872559,19.2502021789551,18.8965244293213,19.1996765136719,526591,6.60207414627075
"BBWI",2000-07-14,19.0480995178223,19.1491508483887,18.6438961029053,18.7954730987549,1166491,6.4630823135376
"BBWI",2000-07-17,18.6438961029053,19.0480995178223,18.5933704376221,18.9975757598877,782650,6.5325779914856
"BBWI",2000-07-18,19.0480995178223,19.0986251831055,18.7449474334717,18.8459987640381,652394,6.4804573059082
"BBWI",2000-07-19,18.9975757598877,18.9975757598877,18.4417953491211,18.4923191070557,667980,6.3588399887085
"BBWI",2000-07-20,18.5933704376221,18.8459987640381,18.3407440185547,18.7449474334717,708677,6.44570779800415
"BBWI",2000-07-21,18.8459987640381,18.8965244293213,18.4417953491211,18.4923191070557,704472,6.3588399887085
"BBWI",2000-07-24,18.7449474334717,18.7449474334717,18.1891670227051,18.1891670227051,690246,6.25459480285645
"BBWI",2000-07-25,18.3407440185547,18.3912696838379,17.7344379425049,17.9365406036377,766693,6.16772556304932
"BBWI",2000-07-26,18.2902183532715,18.4417953491211,17.9365406036377,18.1386413574219,1568887,6.23722124099731
"BBWI",2000-07-27,18.1386413574219,18.4923191070557,17.8354892730713,18.0375919342041,591905,6.20247554779053
"BBWI",2000-07-28,17.8354892730713,18.0375919342041,17.2797088623047,17.4312858581543,908453,5.99398946762085
"BBWI",2000-07-31,17.4312858581543,17.4818115234375,16.3702507019043,16.5218276977539,2078036,5.68126106262207
"BBWI",2000-08-01,16.6228771209717,16.6734027862549,15.7639446258545,16.3197250366211,1751221,5.6117639541626
"BBWI",2000-08-02,16.1681499481201,16.3197250366211,15.7134199142456,15.8649959564209,2273359,5.45539712905884
"BBWI",2000-08-03,15.7134199142456,16.0165729522705,15.6628942489624,15.7134199142456,1262853,5.40327596664429
"BBWI",2000-08-04,15.7639446258545,16.0670986175537,15.6123685836792,15.8649959564209,1436528,5.45539712905884
"BBWI",2000-08-07,15.8649959564209,16.0670986175537,15.7639446258545,15.9660472869873,1702236,5.49014377593994
"BBWI",2000-08-08,15.7639446258545,16.9765567779541,15.7134199142456,16.9765567779541,2513831,5.83762454986572
"BBWI",2000-08-09,16.8249797821045,17.0776062011719,16.6734027862549,16.8755054473877,1849934,5.8028736114502
"BBWI",2000-08-10,16.8755054473877,16.9260311126709,16.5218276977539,16.6734027862549,2801310,5.73337697982788
"BBWI",2000-08-11,16.7744541168213,16.9260311126709,16.3702507019043,16.4713020324707,2545251,5.66388130187988
"BBWI",2000-08-14,16.4713020324707,16.8755054473877,16.4713020324707,16.7744541168213,1021638,5.76812648773193
"BBWI",2000-08-15,16.5723514556885,16.5723514556885,16.2186737060547,16.2186737060547,1112310,5.5770149230957
"BBWI",2000-08-16,15.7639446258545,15.8649959564209,15.1071138381958,15.5113182067871,2614400,5.33377981185913
"BBWI",2000-08-17,15.561842918396,16.1176223754883,15.4607915878296,15.561842918396,1754190,5.35115480422974
